contact_id,customer_id,contact_datetime,first_response_datetime,response_time_min,converted,contact_source_type,customer_type,product_id,product_category,product_subcategory,product_collection,is_payday_period,is_peak_season,month,day_of_month,day_of_week,hour_of_day,fast_response_24h
C_C00166,C_U0389,2025-03-16 15:07:00,2025-03-16 18:36:00,209,0,general_contact,one_time,P0001,retro_consoles,caseover_console,unknown,0,0,3,16,6,15,1
C_C00167,C_U2660,2025-01-24 18:21:00,2025-01-28 11:09:00,5328,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,1,24,4,18,0
C_C00168,C_U2305,2025-09-27 20:57:00,2025-09-28 20:37:00,1420,1,general_contact,lead,unknown,unknown,unknown,unknown,1,1,9,27,5,20,1
C_C00169,C_U0296,2025-08-23 18:12:00,2025-08-26 00:08:00,3236,1,product_page,lead,P0011,car_accessories,unknown,unknown,0,0,8,23,5,18,0
C_C00170,C_U1702,2025-08-28 18:53:00,2025-08-31 23:51:00,4618,1,product_page,one_time,P0004,retro_consoles,caseover_console,unknown,1,0,8,28,3,18,0
C_C00171,C_U2122,2025-05-11 11:07:00,2025-05-11 13:25:00,138,1,product_page,lead,P0006,retro_consoles,caseover_projector,unknown,0,0,5,11,6,11,1
C_C00172,C_U2067,2025-07-20 11:28:00,2025-07-21 21:37:00,2049,0,product_page,lead,P0042,other_accessories,phone_cases,football,0,0,7,20,6,11,0
C_C00173,C_U2548,2025-08-13 13:10:00,2025-08-13 18:21:00,311,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,8,13,2,13,1
C_C00174,C_U1412,2025-06-27 22:45:00,2025-06-28 14:10:00,925,1,product_page,vip,P0018,kits_and_bundles,unknown,unknown,1,0,6,27,4,22,1
C_C00175,C_U0711,2025-12-15 15:48:00,2025-12-15 16:38:00,50,0,product_page,one_time,P0023,earphones,unknown,unknown,0,1,12,15,0,15,1
C_C00176,C_U1502,2025-07-07 10:13:00,2025-07-08 08:28:00,1335,1,product_page,lead,P0015,cameras_and_accessories,unknown,unknown,0,0,7,7,0,10,1
C_C00177,C_U2586,2025-07-28 19:18:00,2025-07-28 19:48:00,30,0,product_page,two_times,P0018,kits_and_bundles,unknown,unknown,1,0,7,28,0,19,1
C_C00178,C_U1082,2025-11-16 12:07:00,2025-11-17 07:50:00,1183,0,general_contact,lead,unknown,unknown,unknown,unknown,0,1,11,16,6,12,1
C_C00179,C_U0460,2025-09-20 17:32:00,2025-09-24 06:47:00,5115,0,general_contact,vip,P0022,earphones,unknown,unknown,0,1,9,20,5,17,0
C_C00180,C_U2226,2025-06-24 22:15:00,2025-06-25 01:25:00,190,0,general_contact,vip,P0059,other_accessories,phone_cases,women,0,0,6,24,1,22,1
C_C00181,C_U0487,2025-05-02 18:50:00,2025-05-03 04:36:00,586,0,product_page,lead,P0004,retro_consoles,caseover_console,unknown,1,0,5,2,4,18,1
C_C00182,C_U2696,2025-09-20 12:16:00,2025-09-20 12:33:00,17,0,general_contact,vip,unknown,unknown,unknown,unknown,0,1,9,20,5,12,1
C_C00183,C_U1930,2025-02-09 10:58:00,2025-02-12 04:50:00,3952,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,2,9,6,10,0
C_C00184,C_U0243,2025-11-18 16:34:00,2025-11-18 16:45:00,11,1,general_contact,lead,unknown,unknown,unknown,unknown,0,1,11,18,1,16,1
C_C00185,C_U0288,2025-03-11 22:47:00,2025-03-13 22:10:00,2843,0,general_contact,one_time,P0020,kits_and_bundles,unknown,unknown,0,0,3,11,1,22,0
C_C00186,C_U0961,2025-11-05 17:36:00,2025-11-06 00:31:00,415,0,product_page,one_time,P0007,retro_consoles,caseover_projector,unknown,0,1,11,5,2,17,1
C_C00187,C_U1197,2025-09-05 18:11:00,2025-09-05 21:49:00,218,1,general_contact,one_time,P0055,other_accessories,phone_cases,men,0,1,9,5,4,18,1
C_C00188,C_U0693,2025-09-17 18:29:00,2025-09-17 19:01:00,32,1,product_page,lead,P0008,retro_consoles,caseover_projector,unknown,0,1,9,17,2,18,1
C_C00189,C_U1102,2025-12-13 20:27:00,2025-12-14 05:27:00,540,1,general_contact,lead,unknown,unknown,unknown,unknown,0,1,12,13,5,20,1
C_C00190,C_U2139,2025-04-10 11:21:00,2025-04-10 15:52:00,271,0,general_contact,vip,P0004,retro_consoles,caseover_console,unknown,0,0,4,10,3,11,1
C_C00191,C_U0368,2025-01-24 11:36:00,2025-01-24 11:54:00,18,0,general_contact,two_times,P0060,other_accessories,phone_cases,women,0,0,1,24,4,11,1
C_C00192,C_U2202,2025-03-18 16:34:00,2025-03-21 10:29:00,3955,1,product_page,one_time,P0018,kits_and_bundles,unknown,unknown,0,0,3,18,1,16,0
C_C00193,C_U1055,2025-11-18 19:12:00,2025-11-19 04:28:00,556,0,product_page,lead,P0003,retro_consoles,caseover_console,unknown,0,1,11,18,1,19,1
C_C00194,C_U1968,2025-03-07 15:49:00,2025-03-09 18:01:00,3012,0,product_page,two_times,P0023,earphones,unknown,unknown,0,0,3,7,4,15,0
C_C00195,C_U1637,2025-11-08 20:15:00,2025-11-11 19:58:00,4303,1,general_contact,two_times,P0036,other_accessories,chargers_and_others,unknown,0,1,11,8,5,20,0
C_C00196,C_U1113,2025-08-27 12:49:00,2025-08-27 20:32:00,463,1,general_contact,vip,P0002,retro_consoles,caseover_console,unknown,1,0,8,27,2,12,1
C_C00197,C_U0765,2025-02-13 21:35:00,2025-02-17 20:35:00,5700,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,2,13,3,21,0
C_C00198,C_U1554,2025-01-17 14:49:00,2025-01-17 17:08:00,139,0,product_page,two_times,P0024,earphones,unknown,unknown,0,0,1,17,4,14,1
C_C00199,C_U0985,2025-03-24 21:33:00,2025-03-28 03:23:00,4670,1,product_page,one_time,P0011,car_accessories,unknown,unknown,0,0,3,24,0,21,0
C_C00200,C_U0387,2025-09-28 18:38:00,2025-09-28 21:43:00,185,1,product_page,two_times,P0012,car_accessories,unknown,unknown,1,1,9,28,6,18,1
C_C00201,C_U0572,2025-07-18 21:50:00,2025-07-21 04:44:00,3294,0,product_page,vip,P0033,other_accessories,chargers_and_others,unknown,0,0,7,18,4,21,0
C_C00202,C_U0164,2025-09-27 18:50:00,2025-09-30 15:38:00,4128,0,general_contact,two_times,unknown,unknown,unknown,unknown,1,1,9,27,5,18,0
C_C00203,C_U0541,2025-07-30 16:37:00,2025-07-30 17:35:00,58,0,product_page,two_times,P0011,car_accessories,unknown,unknown,1,0,7,30,2,16,1
C_C00204,C_U0131,2025-09-17 16:55:00,2025-09-17 20:26:00,211,0,product_page,two_times,P0011,car_accessories,unknown,unknown,0,1,9,17,2,16,1
C_C00205,C_U0083,2025-09-06 19:02:00,2025-09-07 13:29:00,1107,0,product_page,vip,P0012,car_accessories,unknown,unknown,0,1,9,6,5,19,1
C_C00206,C_U1191,2025-11-26 13:37:00,2025-11-26 19:02:00,325,1,general_contact,two_times,P0002,retro_consoles,caseover_console,unknown,1,1,11,26,2,13,1
C_C00207,C_U2316,2025-03-11 12:27:00,2025-03-13 17:22:00,3175,1,product_page,lead,P0020,kits_and_bundles,unknown,unknown,0,0,3,11,1,12,0
C_C00208,C_U0913,2025-04-23 13:32:00,2025-04-25 01:36:00,2164,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,4,23,2,13,0
C_C00209,C_U1161,2025-06-10 22:06:00,2025-06-10 23:25:00,79,0,general_contact,vip,P0016,cameras_and_accessories,unknown,unknown,0,0,6,10,1,22,1
C_C00210,C_U1341,2025-09-10 22:16:00,2025-09-11 03:19:00,303,1,general_contact,vip,P0010,car_accessories,unknown,unknown,0,1,9,10,2,22,1
C_C00211,C_U2518,2025-04-11 14:27:00,2025-04-14 03:48:00,3681,0,product_page,two_times,P0029,other_accessories,protection_accessories,unknown,0,0,4,11,4,14,0
C_C00212,C_U1107,2025-02-23 17:55:00,2025-02-24 20:46:00,1611,0,product_page,vip,P0011,car_accessories,unknown,unknown,0,0,2,23,6,17,0
C_C00213,C_U0914,2025-03-18 16:50:00,2025-03-22 12:06:00,5476,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,3,18,1,16,0
C_C00214,C_U2473,2025-10-29 16:54:00,2025-10-29 17:27:00,33,0,product_page,two_times,P0022,earphones,unknown,unknown,1,0,10,29,2,16,1
C_C00215,C_U1134,2025-10-09 18:42:00,2025-10-13 07:30:00,5088,0,product_page,one_time,P0015,cameras_and_accessories,unknown,unknown,0,0,10,9,3,18,0
C_C00216,C_U1689,2025-01-21 12:03:00,2025-01-23 03:02:00,2339,0,general_contact,lead,P0014,cameras_and_accessories,unknown,unknown,0,0,1,21,1,12,0
C_C00217,C_U1210,2025-09-01 15:42:00,2025-09-01 16:06:00,24,1,product_page,two_times,P0004,retro_consoles,caseover_console,unknown,1,1,9,1,0,15,1
C_C00218,C_U1194,2025-09-15 18:30:00,2025-09-15 23:41:00,311,1,product_page,one_time,P0010,car_accessories,unknown,unknown,0,1,9,15,0,18,1
C_C00219,C_U2327,2025-11-30 09:30:00,2025-11-30 13:12:00,222,1,product_page,lead,P0014,cameras_and_accessories,unknown,unknown,1,1,11,30,6,9,1
C_C00220,C_U0012,2025-08-17 17:53:00,2025-08-21 06:17:00,5064,0,product_page,lead,P0013,cameras_and_accessories,unknown,unknown,0,0,8,17,6,17,0
C_C00221,C_U1786,2025-05-05 21:05:00,2025-05-06 12:26:00,921,0,product_page,lead,P0022,earphones,unknown,unknown,0,0,5,5,0,21,1
C_C00222,C_U1351,2025-04-04 12:33:00,2025-04-06 17:08:00,3155,0,product_page,lead,P0010,car_accessories,unknown,unknown,0,0,4,4,4,12,0
C_C00223,C_U0816,2025-12-18 18:57:00,2025-12-19 09:04:00,847,1,general_contact,vip,P0028,other_accessories,airpods_cases,unknown,0,1,12,18,3,18,1
C_C00224,C_U0520,2025-09-09 16:50:00,2025-09-09 20:51:00,241,1,product_page,one_time,P0009,car_accessories,unknown,unknown,0,1,9,9,1,16,1
C_C00225,C_U0093,2025-12-16 12:12:00,2025-12-16 13:01:00,49,0,product_page,one_time,P0011,car_accessories,unknown,unknown,0,1,12,16,1,12,1
C_C00226,C_U1685,2025-11-11 15:21:00,2025-11-11 18:04:00,163,0,general_contact,vip,unknown,unknown,unknown,unknown,0,1,11,11,1,15,1
C_C00227,C_U0400,2025-10-11 19:32:00,2025-10-12 00:04:00,272,1,general_contact,two_times,P0001,retro_consoles,caseover_console,unknown,0,0,10,11,5,19,1
C_C00228,C_U2703,2025-12-22 15:43:00,2025-12-22 20:41:00,298,0,product_page,lead,P0013,cameras_and_accessories,unknown,unknown,0,1,12,22,0,15,1
C_C00229,C_U0608,2025-12-02 20:56:00,2025-12-04 10:01:00,2225,1,product_page,one_time,P0017,kits_and_bundles,unknown,unknown,1,1,12,2,1,20,0
C_C00230,C_U2497,2025-03-05 14:44:00,2025-03-07 04:57:00,2293,1,product_page,two_times,P0013,cameras_and_accessories,unknown,unknown,0,0,3,5,2,14,0
C_C00231,C_U0649,2025-08-20 17:26:00,2025-08-21 08:52:00,926,1,product_page,two_times,P0005,retro_consoles,caseover_projector,unknown,0,0,8,20,2,17,1
C_C00232,C_U1373,2025-11-04 14:25:00,2025-11-04 17:04:00,159,1,product_page,two_times,P0045,other_accessories,phone_cases,personalized_cases,0,1,11,4,1,14,1
C_C00233,C_U1883,2025-03-16 18:13:00,2025-03-17 07:32:00,799,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,3,16,6,18,1
C_C00234,C_U1743,2025-03-10 08:56:00,2025-03-10 18:25:00,569,0,product_page,one_time,P0019,kits_and_bundles,unknown,unknown,0,0,3,10,0,8,1
C_C00235,C_U1906,2025-03-15 17:18:00,2025-03-15 22:30:00,312,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,3,15,5,17,1
C_C00236,C_U0852,2025-09-01 16:51:00,2025-09-01 17:40:00,49,1,general_contact,vip,unknown,unknown,unknown,unknown,1,1,9,1,0,16,1
C_C00237,C_U2153,2025-08-09 10:12:00,2025-08-12 13:44:00,4532,0,product_page,lead,P0045,other_accessories,phone_cases,personalized_cases,0,0,8,9,5,10,0
C_C00238,C_U0120,2025-03-01 11:17:00,2025-03-01 11:59:00,42,0,product_page,lead,P0022,earphones,unknown,unknown,1,0,3,1,5,11,1
C_C00239,C_U1693,2025-07-13 19:03:00,2025-07-14 15:27:00,1224,0,general_contact,one_time,P0036,other_accessories,chargers_and_others,unknown,0,0,7,13,6,19,1
C_C00240,C_U1977,2025-06-29 15:51:00,2025-06-29 15:57:00,6,0,product_page,vip,P0012,car_accessories,unknown,unknown,1,0,6,29,6,15,1
C_C00241,C_U1159,2025-07-09 20:01:00,2025-07-10 01:02:00,301,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,7,9,2,20,1
C_C00242,C_U0925,2025-12-07 14:42:00,2025-12-07 23:31:00,529,0,product_page,one_time,P0010,car_accessories,unknown,unknown,0,1,12,7,6,14,1
C_C00243,C_U1510,2025-10-02 12:48:00,2025-10-02 17:30:00,282,1,product_page,lead,P0035,other_accessories,chargers_and_others,unknown,1,0,10,2,3,12,1
C_C00244,C_U1825,2025-07-28 09:18:00,2025-07-28 17:10:00,472,0,product_page,vip,P0049,other_accessories,phone_cases,cars,1,0,7,28,0,9,1
C_C00245,C_U0746,2025-06-22 22:23:00,2025-06-23 13:43:00,920,0,product_page,lead,P0024,earphones,unknown,unknown,0,0,6,22,6,22,1
C_C00246,C_U2669,2025-12-13 17:52:00,2025-12-13 18:46:00,54,1,product_page,lead,P0004,retro_consoles,caseover_console,unknown,0,1,12,13,5,17,1
C_C00247,C_U2612,2025-11-09 14:17:00,2025-11-09 16:43:00,146,0,general_contact,vip,unknown,unknown,unknown,unknown,0,1,11,9,6,14,1
C_C00248,C_U1900,2025-08-19 20:22:00,2025-08-21 22:42:00,3020,0,product_page,vip,P0008,retro_consoles,caseover_projector,unknown,0,0,8,19,1,20,0
C_C00249,C_U2108,2025-03-20 18:19:00,2025-03-23 09:42:00,3803,1,product_page,lead,P0003,retro_consoles,caseover_console,unknown,0,0,3,20,3,18,0
C_C00250,C_U1068,2025-02-14 22:25:00,2025-02-15 13:53:00,928,0,product_page,vip,P0021,earphones,unknown,unknown,0,0,2,14,4,22,1
C_C00251,C_U1185,2025-08-08 08:01:00,2025-08-09 09:16:00,1515,1,general_contact,lead,unknown,unknown,unknown,unknown,0,0,8,8,4,8,0
C_C00252,C_U2613,2025-08-09 20:41:00,2025-08-12 17:39:00,4138,0,general_contact,one_time,unknown,unknown,unknown,unknown,0,0,8,9,5,20,0
C_C00253,C_U2733,2025-02-08 08:31:00,2025-02-08 19:18:00,647,1,product_page,vip,P0007,retro_consoles,caseover_projector,unknown,0,0,2,8,5,8,1
C_C00254,C_U1168,2025-11-06 08:50:00,2025-11-06 09:48:00,58,0,product_page,lead,P0005,retro_consoles,caseover_projector,unknown,0,1,11,6,3,8,1
C_C00255,C_U1178,2025-01-19 16:57:00,2025-01-21 23:40:00,3283,0,product_page,lead,P0024,earphones,unknown,unknown,0,0,1,19,6,16,0
C_C00256,C_U1555,2025-08-27 18:54:00,2025-08-30 01:45:00,3291,1,product_page,vip,P0012,car_accessories,unknown,unknown,1,0,8,27,2,18,0
C_C00257,C_U1407,2025-02-18 10:04:00,2025-02-21 19:57:00,4913,0,general_contact,one_time,P0008,retro_consoles,caseover_projector,unknown,0,0,2,18,1,10,0
C_C00258,C_U0617,2025-11-02 21:10:00,2025-11-03 00:14:00,184,1,product_page,vip,P0004,retro_consoles,caseover_console,unknown,1,1,11,2,6,21,1
C_C00259,C_U1718,2025-09-20 20:43:00,2025-09-21 17:06:00,1223,1,general_contact,lead,unknown,unknown,unknown,unknown,0,1,9,20,5,20,1
C_C00260,C_U1697,2025-02-13 10:45:00,2025-02-16 16:57:00,4692,0,general_contact,vip,P0024,earphones,unknown,unknown,0,0,2,13,3,10,0
C_C00261,C_U2147,2025-02-16 13:53:00,2025-02-18 10:57:00,2704,0,general_contact,vip,unknown,unknown,unknown,unknown,0,0,2,16,6,13,0
C_C00262,C_U1568,2025-04-10 12:46:00,2025-04-12 22:36:00,3470,0,product_page,two_times,P0011,car_accessories,unknown,unknown,0,0,4,10,3,12,0
C_C00263,C_U1251,2025-12-07 09:19:00,2025-12-08 06:46:00,1287,1,product_page,one_time,P0032,other_accessories,protection_accessories,unknown,0,1,12,7,6,9,1
C_C00264,C_U1262,2025-12-25 16:21:00,2025-12-26 01:42:00,561,0,product_page,lead,P0039,other_accessories,phone_cases,all_phone_cases,1,1,12,25,3,16,1
C_C00265,C_U0784,2025-10-08 15:16:00,2025-10-10 02:26:00,2110,1,product_page,two_times,P0018,kits_and_bundles,unknown,unknown,0,0,10,8,2,15,0
C_C00266,C_U0341,2025-09-13 21:06:00,2025-09-13 21:50:00,44,1,product_page,lead,P0021,earphones,unknown,unknown,0,1,9,13,5,21,1
C_C00267,C_U1696,2025-05-05 09:34:00,2025-05-05 09:47:00,13,0,product_page,lead,P0009,car_accessories,unknown,unknown,0,0,5,5,0,9,1
C_C00268,C_U1549,2025-08-16 13:12:00,2025-08-18 08:07:00,2575,1,product_page,lead,P0009,car_accessories,unknown,unknown,0,0,8,16,5,13,0
C_C00269,C_U1291,2025-12-26 21:51:00,2025-12-29 12:19:00,3748,1,product_page,one_time,P0019,kits_and_bundles,unknown,unknown,1,1,12,26,4,21,0
C_C00270,C_U1915,2025-11-22 18:54:00,2025-11-26 07:52:00,5098,1,product_page,lead,P0018,kits_and_bundles,unknown,unknown,0,1,11,22,5,18,0
C_C00271,C_U1486,2025-03-23 19:18:00,2025-03-23 20:07:00,49,0,product_page,one_time,P0018,kits_and_bundles,unknown,unknown,0,0,3,23,6,19,1
C_C00272,C_U0442,2025-08-01 11:12:00,2025-08-01 11:51:00,39,1,product_page,one_time,P0060,other_accessories,phone_cases,women,1,0,8,1,4,11,1
C_C00273,C_U2238,2025-08-19 17:24:00,2025-08-21 14:12:00,2688,1,product_page,lead,P0049,other_accessories,phone_cases,cars,0,0,8,19,1,17,0
C_C00274,C_U1928,2025-12-20 17:14:00,2025-12-21 11:59:00,1125,0,general_contact,two_times,P0008,retro_consoles,caseover_projector,unknown,0,1,12,20,5,17,1
C_C00275,C_U2697,2025-02-05 22:39:00,2025-02-08 21:03:00,4224,0,product_page,lead,P0009,car_accessories,unknown,unknown,0,0,2,5,2,22,0
C_C00276,C_U0361,2025-06-24 14:03:00,2025-06-26 14:10:00,2887,1,product_page,one_time,P0049,other_accessories,phone_cases,cars,0,0,6,24,1,14,0
C_C00277,C_U0342,2025-09-26 12:56:00,2025-09-26 15:13:00,137,1,general_contact,lead,unknown,unknown,unknown,unknown,1,1,9,26,4,12,1
C_C00278,C_U1519,2025-09-27 20:52:00,2025-09-27 22:58:00,126,1,general_contact,two_times,unknown,unknown,unknown,unknown,1,1,9,27,5,20,1
C_C00279,C_U2412,2025-09-12 20:08:00,2025-09-12 20:36:00,28,1,general_contact,lead,unknown,unknown,unknown,unknown,0,1,9,12,4,20,1
C_C00280,C_U1465,2025-12-21 16:29:00,2025-12-21 18:08:00,99,0,product_page,vip,P0012,car_accessories,unknown,unknown,0,1,12,21,6,16,1
C_C00281,C_U2563,2025-11-10 18:09:00,2025-11-11 17:01:00,1372,0,product_page,one_time,P0013,cameras_and_accessories,unknown,unknown,0,1,11,10,0,18,1
C_C00282,C_U2041,2025-12-24 12:58:00,2025-12-26 23:30:00,3512,0,general_contact,lead,unknown,unknown,unknown,unknown,0,1,12,24,2,12,0
C_C00283,C_U2400,2025-11-26 14:26:00,2025-11-26 17:17:00,171,0,product_page,one_time,P0052,other_accessories,phone_cases,cars,1,1,11,26,2,14,1
C_C00284,C_U0808,2025-09-27 22:08:00,2025-09-28 06:26:00,498,1,general_contact,lead,unknown,unknown,unknown,unknown,1,1,9,27,5,22,1
C_C00285,C_U0523,2025-12-27 13:10:00,2025-12-28 11:27:00,1337,0,product_page,vip,P0006,retro_consoles,caseover_projector,unknown,1,1,12,27,5,13,1
C_C00286,C_U0106,2025-01-09 20:31:00,2025-01-09 22:07:00,96,1,general_contact,vip,P0026,other_accessories,airpods_cases,unknown,0,0,1,9,3,20,1
C_C00287,C_U1312,2025-09-18 18:34:00,2025-09-21 20:48:00,4454,0,product_page,two_times,P0023,earphones,unknown,unknown,0,1,9,18,3,18,0
C_C00288,C_U2689,2025-08-08 12:59:00,2025-08-11 10:51:00,4192,0,product_page,lead,P0012,car_accessories,unknown,unknown,0,0,8,8,4,12,0
C_C00289,C_U0712,2025-04-18 13:40:00,2025-04-21 03:56:00,3736,0,product_page,vip,P0038,other_accessories,phone_cases,all_phone_cases,0,0,4,18,4,13,0
C_C00290,C_U0373,2025-06-04 14:36:00,2025-06-05 19:52:00,1756,1,general_contact,one_time,P0010,car_accessories,unknown,unknown,0,0,6,4,2,14,0
C_C00291,C_U1515,2025-11-18 22:31:00,2025-11-19 06:52:00,501,1,product_page,lead,P0005,retro_consoles,caseover_projector,unknown,0,1,11,18,1,22,1
C_C00292,C_U0400,2025-06-09 15:41:00,2025-06-09 16:04:00,23,0,general_contact,lead,unknown,unknown,unknown,unknown,0,0,6,9,0,15,1
C_C00293,C_U2312,2025-09-28 12:38:00,2025-09-29 07:42:00,1144,1,product_page,one_time,P0045,other_accessories,phone_cases,personalized_cases,1,1,9,28,6,12,1
C_C00294,C_U1032,2025-09-18 11:44:00,2025-09-18 20:57:00,553,1,general_contact,lead,P0010,car_accessories,unknown,unknown,0,1,9,18,3,11,1
C_C00295,C_U0038,2025-03-14 15:56:00,2025-03-17 06:24:00,3748,0,general_contact,lead,P0018,kits_and_bundles,unknown,unknown,0,0,3,14,4,15,0
C_C00296,C_U1025,2025-11-30 10:27:00,2025-11-30 21:54:00,687,1,product_page,two_times,P0035,other_accessories,chargers_and_others,unknown,1,1,11,30,6,10,1
C_C00297,C_U2240,2025-05-31 20:31:00,2025-05-31 22:02:00,91,0,product_page,vip,P0017,kits_and_bundles,unknown,unknown,1,0,5,31,5,20,1
C_C00298,C_U2253,2025-06-25 20:27:00,2025-06-27 19:19:00,2812,0,product_page,two_times,P0018,kits_and_bundles,unknown,unknown,1,0,6,25,2,20,0
C_C00299,C_U0516,2025-09-13 12:44:00,2025-09-13 15:02:00,138,1,general_contact,lead,unknown,unknown,unknown,unknown,0,1,9,13,5,12,1
C_C00300,C_U0404,2025-11-30 19:09:00,2025-12-01 10:00:00,891,1,general_contact,one_time,P0014,cameras_and_accessories,unknown,unknown,1,1,11,30,6,19,1
C_C00301,C_U2427,2025-12-12 10:09:00,2025-12-12 11:35:00,86,0,product_page,lead,P0021,earphones,unknown,unknown,0,1,12,12,4,10,1
C_C00302,C_U1209,2025-11-18 12:47:00,2025-11-18 13:36:00,49,0,product_page,lead,P0041,other_accessories,phone_cases,football,0,1,11,18,1,12,1
C_C00303,C_U1011,2025-02-11 22:12:00,2025-02-13 12:37:00,2305,0,product_page,two_times,P0032,other_accessories,protection_accessories,unknown,0,0,2,11,1,22,0
C_C00304,C_U1719,2025-09-06 21:27:00,2025-09-06 22:46:00,79,1,general_contact,one_time,P0035,other_accessories,chargers_and_others,unknown,0,1,9,6,5,21,1
C_C00305,C_U0879,2025-01-30 20:59:00,2025-01-30 21:05:00,6,1,product_page,two_times,P0021,earphones,unknown,unknown,1,0,1,30,3,20,1
C_C00306,C_U0103,2025-06-05 14:17:00,2025-06-09 09:26:00,5469,0,general_contact,lead,P0050,other_accessories,phone_cases,cars,0,0,6,5,3,14,0
C_C00307,C_U1543,2025-07-15 10:02:00,2025-07-15 11:01:00,59,0,product_page,vip,P0033,other_accessories,chargers_and_others,unknown,0,0,7,15,1,10,1
C_C00308,C_U0481,2025-11-15 10:05:00,2025-11-15 10:20:00,15,1,general_contact,one_time,unknown,unknown,unknown,unknown,0,1,11,15,5,10,1
C_C00309,C_U0721,2025-11-17 20:41:00,2025-11-17 21:26:00,45,0,general_contact,lead,P0016,cameras_and_accessories,unknown,unknown,0,1,11,17,0,20,1
C_C00310,C_U1851,2025-07-31 19:11:00,2025-07-31 19:56:00,45,0,general_contact,lead,unknown,unknown,unknown,unknown,1,0,7,31,3,19,1
C_C00311,C_U0384,2025-05-29 21:58:00,2025-05-29 22:33:00,35,1,general_contact,lead,P0017,kits_and_bundles,unknown,unknown,1,0,5,29,3,21,1
C_C00312,C_U2630,2025-03-25 12:57:00,2025-03-26 02:07:00,790,1,product_page,two_times,P0024,earphones,unknown,unknown,1,0,3,25,1,12,1
C_C00313,C_U2613,2025-09-25 22:35:00,2025-09-27 12:26:00,2271,1,general_contact,lead,P0020,kits_and_bundles,unknown,unknown,1,1,9,25,3,22,0
C_C00314,C_U0122,2025-12-27 13:23:00,2025-12-28 07:54:00,1111,1,general_contact,two_times,P0002,retro_consoles,caseover_console,unknown,1,1,12,27,5,13,1
C_C00315,C_U0606,2025-05-23 11:33:00,2025-05-25 06:15:00,2562,1,product_page,one_time,P0054,other_accessories,phone_cases,men,0,0,5,23,4,11,0
C_C00316,C_U2596,2025-09-20 09:46:00,2025-09-23 15:32:00,4666,0,product_page,lead,P0019,kits_and_bundles,unknown,unknown,0,1,9,20,5,9,0
C_C00317,C_U2302,2025-07-03 22:33:00,2025-07-07 12:17:00,5144,0,product_page,lead,P0005,retro_consoles,caseover_projector,unknown,0,0,7,3,3,22,0
C_C00318,C_U0393,2025-12-02 16:57:00,2025-12-05 02:48:00,3471,1,product_page,vip,P0013,cameras_and_accessories,unknown,unknown,1,1,12,2,1,16,0
C_C00319,C_U2541,2025-11-17 20:07:00,2025-11-18 07:49:00,702,1,product_page,lead,P0010,car_accessories,unknown,unknown,0,1,11,17,0,20,1
